timestamp,date,hour,day_of_week,is_weekend,is_holiday,month,junction_name,weather,event_nearby,anomaly_cause,vehicle_count,avg_speed_kmh,delay_minutes,congestion_level,day_of_week_enc,junction_name_enc,weather_enc,event_nearby_enc,anomaly_cause_enc,congestion_level_enc
2023-08-15 14:00,2023-08-15,14,Tuesday,0,1,8,MG Road & Brigade Rd,Clear,None,None,398,40,8.5,Medium,5,4,0,5,1,2
2023-08-15 15:00,2023-08-15,15,Tuesday,0,1,8,Whitefield Main Rd,Clear,Political Rally,None,435,40,8.9,Medium,5,9,0,6,1,2
2023-08-15 16:00,2023-08-15,16,Tuesday,0,1,8,Silk Board Junction,Cloudy,Festival,None,516,37,8.7,Medium,5,8,1,3,1,2
2023-08-15 17:00,2023-08-15,17,Tuesday,0,1,8,MG Road & Brigade Rd,Clear,Political Rally,None,1292,5,22.8,High,5,4,0,6,1,0
2023-08-15 18:00,2023-08-15,18,Tuesday,0,1,8,KR Puram Junction,Clear,Exhibition,None,971,25,17.1,High,5,3,0,2,1,0
2023-08-15 19:00,2023-08-15,19,Tuesday,0,1,8,KR Puram Junction,Cloudy,None,None,864,25,16.8,High,5,3,1,5,1,0
2023-08-15 20:00,2023-08-15,20,Tuesday,0,1,8,Marathahalli Bridge,Rain,None,Road Construction,525,34,9.9,Medium,5,5,4,5,3,2
2023-08-15 21:00,2023-08-15,21,Tuesday,0,1,8,Silk Board Junction,Clear,None,None,229,51,5.1,Low,5,8,0,5,1,1
2023-08-15 22:00,2023-08-15,22,Tuesday,0,1,8,Bannerghatta Rd,Rain,None,None,142,57,4.1,Low,5,0,4,5,1,1
2023-08-15 23:00,2023-08-15,23,Tuesday,0,1,8,KR Puram Junction,Cloudy,None,None,35,58,1.8,Low,5,3,1,5,1,1
2023-08-16 00:00,2023-08-16,0,Wednesday,0,0,8,Bannerghatta Rd,Cloudy,Concert,Waterlogging,39,57,0.7,Low,6,0,1,0,5,1
2023-08-16 01:00,2023-08-16,1,Wednesday,0,0,8,MG Road & Brigade Rd,Clear,None,None,0,62,2.8,Low,6,4,0,5,1,1
2023-08-16 02:00,2023-08-16,2,Wednesday,0,0,8,Outer Ring Road & Bellandur,Fog,None,Waterlogging,27,53,2.8,Low,6,6,2,5,5,1
2023-08-16 03:00,2023-08-16,3,Wednesday,0,0,8,Bannerghatta Rd,Clear,None,VIP Movement,22,57,1.4,Low,6,0,0,5,4,1
2023-08-16 04:00,2023-08-16,4,Wednesday,0,0,8,MG Road & Brigade Rd,Clear,None,None,50,58,3.1,Low,6,4,0,5,1,1
2023-08-16 05:00,2023-08-16,5,Wednesday,0,0,8,Marathahalli Bridge,Clear,None,None,30,62,0.6,Low,6,5,0,5,1,1
2023-08-16 06:00,2023-08-16,6,Wednesday,0,0,8,MG Road & Brigade Rd,Clear,None,None,310,44,7.2,Medium,6,4,0,5,1,2
2023-08-16 07:00,2023-08-16,7,Wednesday,0,0,8,Bannerghatta Rd,Cloudy,Marathon,Accident,119,54,4.0,Low,6,0,1,4,0,1
2023-08-16 08:00,2023-08-16,8,Wednesday,0,0,8,Sarjapur Junction,Clear,None,None,1020,22,18.7,High,6,7,0,5,1,0
2023-08-16 09:00,2023-08-16,9,Wednesday,0,0,8,Whitefield Main Rd,Cloudy,None,Road Construction,576,40,11.9,Medium,6,9,1,5,3,2
2023-08-16 10:00,2023-08-16,10,Wednesday,0,0,8,KR Puram Junction,Rain,None,VIP Movement,374,44,7.6,Medium,6,3,4,5,4,2
2023-08-16 11:00,2023-08-16,11,Wednesday,0,0,8,MG Road & Brigade Rd,Clear,None,None,284,48,5.6,Low,6,4,0,5,1,1
2023-08-16 12:00,2023-08-16,12,Wednesday,0,0,8,Electronic City Flyover,Fog,None,None,229,45,3.9,Low,6,1,2,5,1,1
2023-08-16 13:00,2023-08-16,13,Wednesday,0,0,8,KR Puram Junction,Clear,None,None,411,47,7.3,Medium,6,3,0,5,1,2
2023-08-16 14:00,2023-08-16,14,Wednesday,0,0,8,Outer Ring Road & Bellandur,Cloudy,Cricket Match,Accident,151,49,3.0,Low,6,6,1,1,0,1
2023-08-16 15:00,2023-08-16,15,Wednesday,0,0,8,Whitefield Main Rd,Rain,None,None,323,46,6.0,Medium,6,9,4,5,1,2
2023-08-16 16:00,2023-08-16,16,Wednesday,0,0,8,Whitefield Main Rd,Clear,None,None,484,44,8.4,Medium,6,9,0,5,1,2
2023-08-16 17:00,2023-08-16,17,Wednesday,0,0,8,MG Road & Brigade Rd,Clear,None,None,1212,7,22.6,High,6,4,0,5,1,0
2023-08-16 18:00,2023-08-16,18,Wednesday,0,0,8,Marathahalli Bridge,Fog,None,None,711,31,12.9,High,6,5,2,5,1,0
2023-08-16 19:00,2023-08-16,19,Wednesday,0,0,8,KR Puram Junction,Clear,None,Road Construction,636,36,11.3,Medium,6,3,0,5,3,2
2023-08-16 20:00,2023-08-16,20,Wednesday,0,0,8,Whitefield Main Rd,Cloudy,None,None,769,30,15.1,High,6,9,1,5,1,0
2023-08-16 21:00,2023-08-16,21,Wednesday,0,0,8,Bannerghatta Rd,Cloudy,Exhibition,Waterlogging,174,49,3.5,Low,6,0,1,2,5,1
2023-08-16 22:00,2023-08-16,22,Wednesday,0,0,8,Silk Board Junction,Clear,Cricket Match,None,589,39,11.6,Medium,6,8,0,1,1,2
2023-08-16 23:00,2023-08-16,23,Wednesday,0,0,8,Marathahalli Bridge,Clear,None,None,1,57,2.4,Low,6,5,0,5,1,1
2023-08-17 00:00,2023-08-17,0,Thursday,0,0,8,Whitefield Main Rd,Cloudy,None,VIP Movement,0,55,1.9,Low,4,9,1,5,4,1
2023-08-17 01:00,2023-08-17,1,Thursday,0,0,8,Marathahalli Bridge,Fog,None,None,25,62,3.3,Low,4,5,2,5,1,1
2023-08-17 02:00,2023-08-17,2,Thursday,0,0,8,Marathahalli Bridge,Cloudy,None,None,58,59,2.5,Low,4,5,1,5,1,1
2023-08-17 03:00,2023-08-17,3,Thursday,0,0,8,MG Road & Brigade Rd,Clear,None,Road Construction,10,62,0.5,Low,4,4,0,5,3,1
2023-08-17 04:00,2023-08-17,4,Thursday,0,0,8,MG Road & Brigade Rd,Clear,Concert,None,66,59,2.1,Low,4,4,0,0,1,1
2023-08-17 05:00,2023-08-17,5,Thursday,0,0,8,Electronic City Flyover,Clear,Concert,None,75,58,1.5,Low,4,1,0,0,1,1
2023-08-17 06:00,2023-08-17,6,Thursday,0,0,8,MG Road & Brigade Rd,Clear,None,Road Construction,207,50,4.6,Low,4,4,0,5,3,1
2023-08-17 07:00,2023-08-17,7,Thursday,0,0,8,KR Puram Junction,Cloudy,None,None,369,43,6.6,Medium,4,3,1,5,1,2
2023-08-17 08:00,2023-08-17,8,Thursday,0,0,8,Sarjapur Junction,Rain,Concert,None,1090,13,20.4,High,4,7,4,0,1,0
2023-08-17 09:00,2023-08-17,9,Thursday,0,0,8,MG Road & Brigade Rd,Fog,Exhibition,Road Construction,343,46,6.2,Medium,4,4,2,2,3,2
2023-08-17 10:00,2023-08-17,10,Thursday,0,0,8,KR Puram Junction,Rain,Exhibition,None,650,33,11.7,Medium,4,3,4,2,1,2
2023-08-17 11:00,2023-08-17,11,Thursday,0,0,8,Silk Board Junction,Clear,Cricket Match,None,440,46,8.2,Medium,4,8,0,1,1,2
2023-08-17 12:00,2023-08-17,12,Thursday,0,0,8,Sarjapur Junction,Clear,None,VIP Movement,159,51,5.1,Low,4,7,0,5,4,1
2023-08-17 13:00,2023-08-17,13,Thursday,0,0,8,Whitefield Main Rd,Clear,Political Rally,VIP Movement,179,49,5.8,Low,4,9,0,6,4,1
2023-08-17 14:00,2023-08-17,14,Thursday,0,0,8,Hebbal Flyover,Clear,None,Road Construction,249,52,6.8,Low,4,2,0,5,3,1
2023-08-17 15:00,2023-08-17,15,Thursday,0,0,8,Outer Ring Road & Bellandur,Rain,Political Rally,None,475,43,8.9,Medium,4,6,4,6,1,2
2023-08-17 16:00,2023-08-17,16,Thursday,0,0,8,Outer Ring Road & Bellandur,Clear,None,None,412,44,7.8,Medium,4,6,0,5,1,2
2023-08-17 17:00,2023-08-17,17,Thursday,0,0,8,Sarjapur Junction,Fog,Marathon,None,517,40,9.1,Medium,4,7,2,4,1,2
2023-08-17 18:00,2023-08-17,18,Thursday,0,0,8,Marathahalli Bridge,Clear,None,None,1024,21,19.5,High,4,5,0,5,1,0
2023-08-17 19:00,2023-08-17,19,Thursday,0,0,8,Outer Ring Road & Bellandur,Cloudy,None,VIP Movement,392,39,9.4,Medium,4,6,1,5,4,2
2023-08-17 20:00,2023-08-17,20,Thursday,0,0,8,Outer Ring Road & Bellandur,Cloudy,None,None,872,29,15.0,High,4,6,1,5,1,0
2023-08-17 21:00,2023-08-17,21,Thursday,0,0,8,Silk Board Junction,Fog,Political Rally,None,398,47,6.8,Medium,4,8,2,6,1,2
2023-08-17 22:00,2023-08-17,22,Thursday,0,0,8,Whitefield Main Rd,Clear,Exhibition,None,521,41,9.8,Medium,4,9,0,2,1,2
2023-08-17 23:00,2023-08-17,23,Thursday,0,0,8,Outer Ring Road & Bellandur,Heavy Rain,Political Rally,None,33,58,2.9,Low,4,6,3,6,1,1
2023-08-18 00:00,2023-08-18,0,Friday,0,0,8,Marathahalli Bridge,Cloudy,Cricket Match,Road Construction,30,61,0.9,Low,0,5,1,1,3,1
2023-08-18 01:00,2023-08-18,1,Friday,0,0,8,Bannerghatta Rd,Clear,None,None,0,59,1.8,Low,0,0,0,5,1,1
2023-08-18 02:00,2023-08-18,2,Friday,0,0,8,Sarjapur Junction,Rain,None,None,69,54,3.8,Low,0,7,4,5,1,1
2023-08-18 03:00,2023-08-18,3,Friday,0,0,8,Sarjapur Junction,Clear,None,Waterlogging,38,53,3.6,Low,0,7,0,5,5,1
2023-08-18 04:00,2023-08-18,4,Friday,0,0,8,Whitefield Main Rd,Clear,None,None,0,60,2.4,Low,0,9,0,5,1,1
2023-08-18 05:00,2023-08-18,5,Friday,0,0,8,Marathahalli Bridge,Clear,Political Rally,Road Construction,56,57,3.7,Low,0,5,0,6,3,1
2023-08-18 06:00,2023-08-18,6,Friday,0,0,8,Outer Ring Road & Bellandur,Rain,None,None,330,47,5.5,Medium,0,6,4,5,1,2
2023-08-18 07:00,2023-08-18,7,Friday,0,0,8,Bannerghatta Rd,Cloudy,Political Rally,None,420,43,9.4,Medium,0,0,1,6,1,2
2023-08-18 08:00,2023-08-18,8,Friday,0,0,8,Marathahalli Bridge,Fog,None,None,587,37,11.2,Medium,0,5,2,5,1,2
2023-08-18 09:00,2023-08-18,9,Friday,0,0,8,Silk Board Junction,Clear,None,Power Outage,528,33,9.6,Medium,0,8,0,5,2,2
2023-08-18 10:00,2023-08-18,10,Friday,0,0,8,Sarjapur Junction,Fog,None,None,659,36,12.8,Medium,0,7,2,5,1,2
2023-08-18 11:00,2023-08-18,11,Friday,0,0,8,Silk Board Junction,Fog,None,None,232,52,4.1,Low,0,8,2,5,1,1
2023-08-18 12:00,2023-08-18,12,Friday,0,0,8,Hebbal Flyover,Rain,Exhibition,None,339,48,6.9,Medium,0,2,4,2,1,2
2023-08-18 13:00,2023-08-18,13,Friday,0,0,8,Outer Ring Road & Bellandur,Clear,None,None,445,41,8.3,Medium,0,6,0,5,1,2
2023-08-18 14:00,2023-08-18,14,Friday,0,0,8,Bannerghatta Rd,Rain,None,None,256,45,6.5,Low,0,0,4,5,1,1
2023-08-18 15:00,2023-08-18,15,Friday,0,0,8,Bannerghatta Rd,Clear,None,None,344,41,6.1,Medium,0,0,0,5,1,2
2023-08-18 16:00,2023-08-18,16,Friday,0,0,8,Whitefield Main Rd,Cloudy,Festival,None,681,36,11.5,Medium,0,9,1,3,1,2
2023-08-18 17:00,2023-08-18,17,Friday,0,0,8,Marathahalli Bridge,Cloudy,None,None,841,27,14.6,High,0,5,1,5,1,0
2023-08-18 18:00,2023-08-18,18,Friday,0,0,8,KR Puram Junction,Heavy Rain,None,VIP Movement,301,43,7.9,Medium,0,3,3,5,4,2
2023-08-18 19:00,2023-08-18,19,Friday,0,0,8,Marathahalli Bridge,Clear,None,None,1259,7,23.1,High,0,5,0,5,1,0
2023-08-18 20:00,2023-08-18,20,Friday,0,0,8,Hebbal Flyover,Clear,Political Rally,Power Outage,1087,11,20.8,High,0,2,0,6,2,0
2023-08-18 21:00,2023-08-18,21,Friday,0,0,8,Whitefield Main Rd,Cloudy,Festival,None,693,33,13.6,Medium,0,9,1,3,1,2
2023-08-18 22:00,2023-08-18,22,Friday,0,0,8,KR Puram Junction,Cloudy,None,None,476,43,8.7,Medium,0,3,1,5,1,2
2023-08-18 23:00,2023-08-18,23,Friday,0,0,8,Outer Ring Road & Bellandur,Fog,Festival,None,81,56,4.3,Low,0,6,2,3,1,1
2023-08-19 00:00,2023-08-19,0,Saturday,1,0,8,MG Road & Brigade Rd,Cloudy,Marathon,None,115,59,3.8,Low,2,4,1,4,1,1
2023-08-19 01:00,2023-08-19,1,Saturday,1,0,8,Marathahalli Bridge,Heavy Rain,None,None,109,50,2.8,Low,2,5,3,5,1,1
2023-08-19 02:00,2023-08-19,2,Saturday,1,0,8,Hebbal Flyover,Cloudy,None,None,131,50,3.8,Low,2,2,1,5,1,1
2023-08-19 03:00,2023-08-19,3,Saturday,1,0,8,Whitefield Main Rd,Clear,None,None,97,60,1.7,Low,2,9,0,5,1,1
2023-08-19 04:00,2023-08-19,4,Saturday,1,0,8,Sarjapur Junction,Clear,Concert,Waterlogging,32,57,1.0,Low,2,7,0,0,5,1
2023-08-19 05:00,2023-08-19,5,Saturday,1,0,8,KR Puram Junction,Rain,None,None,101,52,3.3,Low,2,3,4,5,1,1
2023-08-19 06:00,2023-08-19,6,Saturday,1,0,8,KR Puram Junction,Clear,None,None,117,54,4.8,Low,2,3,0,5,1,1
2023-08-19 07:00,2023-08-19,7,Saturday,1,0,8,Hebbal Flyover,Fog,None,None,97,58,3.6,Low,2,2,2,5,1,1
2023-08-19 08:00,2023-08-19,8,Saturday,1,0,8,Outer Ring Road & Bellandur,Clear,None,None,76,59,3.6,Low,2,6,0,5,1,1
2023-08-19 09:00,2023-08-19,9,Saturday,1,0,8,Sarjapur Junction,Clear,None,None,125,53,2.2,Low,2,7,0,5,1,1
2023-08-19 10:00,2023-08-19,10,Saturday,1,0,8,Sarjapur Junction,Fog,None,None,216,48,5.0,Low,2,7,2,5,1,1
2023-08-19 11:00,2023-08-19,11,Saturday,1,0,8,Silk Board Junction,Rain,Concert,None,447,46,7.6,Medium,2,8,4,0,1,2
2023-08-19 12:00,2023-08-19,12,Saturday,1,0,8,MG Road & Brigade Rd,Clear,None,None,421,45,7.7,Medium,2,4,0,5,1,2
2023-08-19 13:00,2023-08-19,13,Saturday,1,0,8,Outer Ring Road & Bellandur,Cloudy,None,None,470,40,8.6,Medium,2,6,1,5,1,2
2023-08-19 14:00,2023-08-19,14,Saturday,1,0,8,Sarjapur Junction,Clear,None,None,327,47,6.5,Medium,2,7,0,5,1,2
2023-08-19 15:00,2023-08-19,15,Saturday,1,0,8,Marathahalli Bridge,Rain,Marathon,None,166,48,5.2,Low,2,5,4,4,1,1
2023-08-19 16:00,2023-08-19,16,Saturday,1,0,8,Sarjapur Junction,Clear,None,Road Construction,178,53,5.5,Low,2,7,0,5,3,1
2023-08-19 17:00,2023-08-19,17,Saturday,1,0,8,Sarjapur Junction,Clear,None,VIP Movement,168,52,5.3,Low,2,7,0,5,4,1
2023-08-19 18:00,2023-08-19,18,Saturday,1,0,8,Whitefield Main Rd,Rain,Concert,None,448,43,8.0,Medium,2,9,4,0,1,2
2023-08-19 19:00,2023-08-19,19,Saturday,1,0,8,Silk Board Junction,Fog,Exhibition,None,275,45,6.9,Low,2,8,2,2,1,1
2023-08-19 20:00,2023-08-19,20,Saturday,1,0,8,Sarjapur Junction,Clear,None,Road Construction,197,53,6.2,Low,2,7,0,5,3,1
2023-08-19 21:00,2023-08-19,21,Saturday,1,0,8,Silk Board Junction,Rain,None,Power Outage,9,56,0.3,Low,2,8,4,5,2,1
2023-08-19 22:00,2023-08-19,22,Saturday,1,0,8,Bannerghatta Rd,Rain,Political Rally,None,121,50,3.5,Low,2,0,4,6,1,1
2023-08-19 23:00,2023-08-19,23,Saturday,1,0,8,Hebbal Flyover,Fog,None,None,56,57,1.6,Low,2,2,2,5,1,1
2023-08-20 00:00,2023-08-20,0,Sunday,1,0,8,Electronic City Flyover,Clear,None,None,151,51,2.8,Low,3,1,0,5,1,1
2023-08-20 01:00,2023-08-20,1,Sunday,1,0,8,KR Puram Junction,Clear,Festival,None,247,54,6.9,Low,3,3,0,3,1,1
2023-08-20 02:00,2023-08-20,2,Sunday,1,0,8,Electronic City Flyover,Cloudy,None,None,60,60,2.9,Low,3,1,1,5,1,1
2023-08-20 03:00,2023-08-20,3,Sunday,1,0,8,Silk Board Junction,Cloudy,Festival,None,227,48,5.1,Low,3,8,1,3,1,1
2023-08-20 04:00,2023-08-20,4,Sunday,1,0,8,Sarjapur Junction,Clear,Cricket Match,None,104,55,3.6,Low,3,7,0,1,1,1
2023-08-20 05:00,2023-08-20,5,Sunday,1,0,8,Electronic City Flyover,Clear,None,Waterlogging,73,54,1.3,Low,3,1,0,5,5,1
2023-08-20 06:00,2023-08-20,6,Sunday,1,0,8,MG Road & Brigade Rd,Cloudy,Festival,None,247,46,4.7,Low,3,4,1,3,1,1
2023-08-20 07:00,2023-08-20,7,Sunday,1,0,8,KR Puram Junction,Clear,None,Road Construction,43,57,3.6,Low,3,3,0,5,3,1
2023-08-20 08:00,2023-08-20,8,Sunday,1,0,8,MG Road & Brigade Rd,Cloudy,None,None,90,53,4.1,Low,3,4,1,5,1,1
2023-08-20 09:00,2023-08-20,9,Sunday,1,0,8,Bannerghatta Rd,Clear,None,Road Construction,58,58,3.4,Low,3,0,0,5,3,1
2023-08-20 10:00,2023-08-20,10,Sunday,1,0,8,Outer Ring Road & Bellandur,Fog,Cricket Match,None,534,41,10.6,Medium,3,6,2,1,1,2
2023-08-20 11:00,2023-08-20,11,Sunday,1,0,8,Silk Board Junction,Rain,None,None,239,45,5.7,Low,3,8,4,5,1,1
2023-08-20 12:00,2023-08-20,12,Sunday,1,0,8,Whitefield Main Rd,Clear,None,VIP Movement,273,49,7.3,Low,3,9,0,5,4,1
2023-08-20 13:00,2023-08-20,13,Sunday,1,0,8,MG Road & Brigade Rd,Clear,None,Road Construction,255,53,5.7,Low,3,4,0,5,3,1
2023-08-20 14:00,2023-08-20,14,Sunday,1,0,8,Bannerghatta Rd,Clear,Political Rally,None,745,25,13.0,High,3,0,0,6,1,0
2023-08-20 15:00,2023-08-20,15,Sunday,1,0,8,MG Road & Brigade Rd,Cloudy,None,None,430,41,8.7,Medium,3,4,1,5,1,2
2023-08-20 16:00,2023-08-20,16,Sunday,1,0,8,Whitefield Main Rd,Clear,None,None,484,43,9.8,Medium,3,9,0,5,1,2
2023-08-20 17:00,2023-08-20,17,Sunday,1,0,8,Whitefield Main Rd,Clear,None,None,463,36,9.9,Medium,3,9,0,5,1,2
2023-08-20 18:00,2023-08-20,18,Sunday,1,0,8,Hebbal Flyover,Cloudy,None,None,377,43,8.3,Medium,3,2,1,5,1,2
2023-08-20 19:00,2023-08-20,19,Sunday,1,0,8,Hebbal Flyover,Clear,None,Power Outage,168,57,4.2,Low,3,2,0,5,2,1
2023-08-20 20:00,2023-08-20,20,Sunday,1,0,8,KR Puram Junction,Clear,None,Waterlogging,128,50,2.5,Low,3,3,0,5,5,1
2023-08-20 21:00,2023-08-20,21,Sunday,1,0,8,MG Road & Brigade Rd,Rain,Marathon,None,80,54,3.9,Low,3,4,4,4,1,1
2023-08-20 22:00,2023-08-20,22,Sunday,1,0,8,Bannerghatta Rd,Cloudy,None,None,175,56,3.0,Low,3,0,1,5,1,1
2023-08-20 23:00,2023-08-20,23,Sunday,1,0,8,MG Road & Brigade Rd,Cloudy,None,None,171,48,4.8,Low,3,4,1,5,1,1
2023-08-21 00:00,2023-08-21,0,Monday,0,0,8,Silk Board Junction,Cloudy,None,None,47,62,1.1,Low,1,8,1,5,1,1
2023-08-21 01:00,2023-08-21,1,Monday,0,0,8,KR Puram Junction,Rain,None,None,0,61,2.8,Low,1,3,4,5,1,1
2023-08-21 02:00,2023-08-21,2,Monday,0,0,8,Marathahalli Bridge,Rain,None,None,18,58,2.9,Low,1,5,4,5,1,1
2023-08-21 03:00,2023-08-21,3,Monday,0,0,8,Bannerghatta Rd,Clear,None,None,82,57,3.6,Low,1,0,0,5,1,1
2023-08-21 04:00,2023-08-21,4,Monday,0,0,8,Marathahalli Bridge,Rain,None,None,56,61,1.8,Low,1,5,4,5,1,1
2023-08-21 05:00,2023-08-21,5,Monday,0,0,8,Silk Board Junction,Cloudy,None,None,78,53,3.6,Low,1,8,1,5,1,1
2023-08-21 06:00,2023-08-21,6,Monday,0,0,8,Sarjapur Junction,Rain,None,None,134,58,2.5,Low,1,7,4,5,1,1
2023-08-21 07:00,2023-08-21,7,Monday,0,0,8,MG Road & Brigade Rd,Clear,None,None,465,45,9.1,Medium,1,4,0,5,1,2
2023-08-21 08:00,2023-08-21,8,Monday,0,0,8,MG Road & Brigade Rd,Clear,Political Rally,None,1131,13,19.3,High,1,4,0,6,1,0
2023-08-21 09:00,2023-08-21,9,Monday,0,0,8,KR Puram Junction,Clear,Cricket Match,VIP Movement,862,20,15.6,High,1,3,0,1,4,0
2023-08-21 10:00,2023-08-21,10,Monday,0,0,8,MG Road & Brigade Rd,Rain,None,None,617,39,11.7,Medium,1,4,4,5,1,2
2023-08-21 11:00,2023-08-21,11,Monday,0,0,8,Marathahalli Bridge,Heavy Rain,Exhibition,None,273,49,6.7,Low,1,5,3,2,1,1
2023-08-21 12:00,2023-08-21,12,Monday,0,0,8,Silk Board Junction,Clear,Cricket Match,Road Construction,340,44,6.6,Medium,1,8,0,1,3,2
2023-08-21 13:00,2023-08-21,13,Monday,0,0,8,Outer Ring Road & Bellandur,Clear,None,None,335,42,7.6,Medium,1,6,0,5,1,2
2023-08-21 14:00,2023-08-21,14,Monday,0,0,8,Sarjapur Junction,Rain,Political Rally,None,235,45,4.3,Low,1,7,4,6,1,1
2023-08-21 15:00,2023-08-21,15,Monday,0,0,8,Whitefield Main Rd,Clear,None,Road Construction,268,48,6.2,Low,1,9,0,5,3,1
2023-08-21 16:00,2023-08-21,16,Monday,0,0,8,Whitefield Main Rd,Fog,None,Power Outage,134,57,3.3,Low,1,9,2,5,2,1
2023-08-21 17:00,2023-08-21,17,Monday,0,0,8,Marathahalli Bridge,Cloudy,None,None,1221,8,21.4,High,1,5,1,5,1,0
2023-08-21 18:00,2023-08-21,18,Monday,0,0,8,MG Road & Brigade Rd,Clear,None,None,1050,20,18.4,High,1,4,0,5,1,0
2023-08-21 19:00,2023-08-21,19,Monday,0,0,8,Sarjapur Junction,Clear,Exhibition,None,1399,5,24.5,High,1,7,0,2,1,0
2023-08-21 20:00,2023-08-21,20,Monday,0,0,8,MG Road & Brigade Rd,Clear,Festival,None,1232,7,22.4,High,1,4,0,3,1,0
2023-08-21 21:00,2023-08-21,21,Monday,0,0,8,MG Road & Brigade Rd,Clear,None,Road Construction,233,45,6.0,Low,1,4,0,5,3,1
2023-08-21 22:00,2023-08-21,22,Monday,0,0,8,Electronic City Flyover,Clear,Cricket Match,Accident,157,50,3.7,Low,1,1,0,1,0,1
2023-08-21 23:00,2023-08-21,23,Monday,0,0,8,Silk Board Junction,Cloudy,None,Accident,2,54,1.1,Low,1,8,1,5,0,1
2023-08-22 00:00,2023-08-22,0,Tuesday,0,0,8,Outer Ring Road & Bellandur,Cloudy,None,Accident,43,55,1.4,Low,5,6,1,5,0,1
2023-08-22 01:00,2023-08-22,1,Tuesday,0,0,8,Outer Ring Road & Bellandur,Clear,None,None,44,60,3.3,Low,5,6,0,5,1,1
2023-08-22 02:00,2023-08-22,2,Tuesday,0,0,8,Hebbal Flyover,Cloudy,None,None,38,53,1.5,Low,5,2,1,5,1,1
2023-08-22 03:00,2023-08-22,3,Tuesday,0,0,8,Outer Ring Road & Bellandur,Clear,None,None,0,59,2.9,Low,5,6,0,5,1,1
2023-08-22 04:00,2023-08-22,4,Tuesday,0,0,8,Sarjapur Junction,Rain,None,None,35,61,1.1,Low,5,7,4,5,1,1
2023-08-22 05:00,2023-08-22,5,Tuesday,0,0,8,Electronic City Flyover,Clear,None,None,90,52,2.3,Low,5,1,0,5,1,1
2023-08-22 06:00,2023-08-22,6,Tuesday,0,0,8,Marathahalli Bridge,Fog,None,None,255,53,6.1,Low,5,5,2,5,1,1
2023-08-22 07:00,2023-08-22,7,Tuesday,0,0,8,Bannerghatta Rd,Clear,None,VIP Movement,178,48,5.8,Low,5,0,0,5,4,1
2023-08-22 08:00,2023-08-22,8,Tuesday,0,0,8,Electronic City Flyover,Heavy Rain,Political Rally,VIP Movement,350,50,6.3,Medium,5,1,3,6,4,2
2023-08-22 09:00,2023-08-22,9,Tuesday,0,0,8,Electronic City Flyover,Clear,None,None,1212,6,20.4,High,5,1,0,5,1,0
2023-08-22 10:00,2023-08-22,10,Tuesday,0,0,8,Marathahalli Bridge,Clear,None,None,980,19,17.3,High,5,5,0,5,1,0
2023-08-22 11:00,2023-08-22,11,Tuesday,0,0,8,Outer Ring Road & Bellandur,Clear,None,None,274,47,7.0,Low,5,6,0,5,1,1
2023-08-22 12:00,2023-08-22,12,Tuesday,0,0,8,Bannerghatta Rd,Clear,None,None,354,42,6.6,Medium,5,0,0,5,1,2
2023-08-22 13:00,2023-08-22,13,Tuesday,0,0,8,Silk Board Junction,Cloudy,None,None,300,44,5.8,Medium,5,8,1,5,1,2
2023-08-22 14:00,2023-08-22,14,Tuesday,0,0,8,Electronic City Flyover,Cloudy,None,Accident,120,52,2.7,Low,5,1,1,5,0,1
2023-08-22 15:00,2023-08-22,15,Tuesday,0,0,8,KR Puram Junction,Rain,None,None,347,45,6.9,Medium,5,3,4,5,1,2
2023-08-22 16:00,2023-08-22,16,Tuesday,0,0,8,Marathahalli Bridge,Cloudy,None,None,315,51,8.0,Medium,5,5,1,5,1,2
2023-08-22 17:00,2023-08-22,17,Tuesday,0,0,8,Sarjapur Junction,Cloudy,None,None,1144,15,20.7,High,5,7,1,5,1,0
2023-08-22 18:00,2023-08-22,18,Tuesday,0,0,8,Whitefield Main Rd,Clear,Political Rally,None,1124,11,20.5,High,5,9,0,6,1,0
2023-08-22 19:00,2023-08-22,19,Tuesday,0,0,8,Whitefield Main Rd,Rain,None,None,791,30,13.9,High,5,9,4,5,1,0
2023-08-22 20:00,2023-08-22,20,Tuesday,0,0,8,Sarjapur Junction,Clear,None,None,1037,20,19.9,High,5,7,0,5,1,0
2023-08-22 21:00,2023-08-22,21,Tuesday,0,0,8,Whitefield Main Rd,Heavy Rain,None,None,93,54,3.0,Low,5,9,3,5,1,1
2023-08-22 22:00,2023-08-22,22,Tuesday,0,0,8,Electronic City Flyover,Rain,None,None,277,46,5.3,Low,5,1,4,5,1,1
2023-08-22 23:00,2023-08-22,23,Tuesday,0,0,8,MG Road & Brigade Rd,Clear,Political Rally,None,99,59,2.9,Low,5,4,0,6,1,1
2023-08-23 00:00,2023-08-23,0,Wednesday,0,0,8,Silk Board Junction,Clear,None,None,80,57,1.8,Low,6,8,0,5,1,1
2023-08-23 01:00,2023-08-23,1,Wednesday,0,0,8,Silk Board Junction,Clear,Festival,None,63,53,1.3,Low,6,8,0,3,1,1
2023-08-23 02:00,2023-08-23,2,Wednesday,0,0,8,MG Road & Brigade Rd,Clear,None,None,60,54,2.2,Low,6,4,0,5,1,1
2023-08-23 03:00,2023-08-23,3,Wednesday,0,0,8,Marathahalli Bridge,Clear,None,None,26,54,3.3,Low,6,5,0,5,1,1
